unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"1C3E72FF-0FAC-F410-E063-4804A8C0DFA6","142250000","2023-03-13","EC3V 0HR","O","N","F","","ALLIANZ HOUSE, 60","GRACECHURCH STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FF-0FAC-F410-E063-4804A8C0DFA6/current"
"49E87C32-DC2D-591C-E063-4704A8C00C31","6760000","2024-10-22","EC3V 1LP","O","N","F","","11","LEADENHALL STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C32-DC2D-591C-E063-4704A8C00C31/current"
"666758D7-910B-3363-E053-6B04A8C0D74E","100000","2017-12-08","EC3V 1LP","O","N","L","","11","LEADENHALL STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/666758D7-910B-3363-E053-6B04A8C0D74E/current"
"6B32222C-E648-01F1-E053-6C04A8C0D2C8","90000","2018-01-09","EC3V 1LR","O","N","L","","1 - 3","LEADENHALL MARKET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/6B32222C-E648-01F1-E053-6C04A8C0D2C8/current"
"87E1551E-CEFC-6405-E053-6C04A8C0B2EE","15152286","2019-04-05","EC3V 1LU","O","N","L","GROUND FLOOR PREMISES","9 - 10","BULLS HEAD PASSAGE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-CEFC-6405-E053-6C04A8C0B2EE/current"
"42A5A70A-259A-56E8-E050-A8C06205331E","46747763","2016-10-28","EC3V 1LY","O","N","F","","THE SWAN TAVERN","SHIP TAVERN PASSAGE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A70A-259A-56E8-E050-A8C06205331E/current"
"42A5A70A-2563-56E8-E050-A8C06205331E","46747763","2016-10-28","EC3V 1LY","O","N","F","","12","SHIP TAVERN PASSAGE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/42A5A70A-2563-56E8-E050-A8C06205331E/current"
"49B7852A-DB25-7921-E050-A8C063056E8D","14000000","2017-01-11","EC3V 3LT","O","N","F","","1","ROYAL EXCHANGE AVENUE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/49B7852A-DB25-7921-E050-A8C063056E8D/current"
"7E86B6FB-B570-458C-E053-6B04A8C0C84C","4626203","2018-11-20","EC3V 3ND","O","N","L","GROUND FLOOR AND BASEMENT PREMISES","24","CORNHILL","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/7E86B6FB-B570-458C-E053-6B04A8C0C84C/current"
"8CAC1319-0F9A-0253-E053-6B04A8C08E51","31854663","2019-05-21","EC3V 3ND","O","N","F","","28","CORNHILL","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1319-0F9A-0253-E053-6B04A8C08E51/current"
"4E95D758-2819-EDA1-E050-A8C0630539E2","13100000","2017-02-28","EC3V 3NG","O","N","L","","36 - 38","CORNHILL","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/4E95D758-2819-EDA1-E050-A8C0630539E2/current"
"AC07BBD0-A4C0-0445-E053-6C04A8C01E31","144000","2019-08-27","EC3V 3NL","O","N","L","GROUND FLOOR AND LOWER GROUND FLOOR","4 - 6","ROYAL EXCHANGE BUILDINGS","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-A4C0-0445-E053-6C04A8C01E31/current"
"4C1B673F-DE0F-D8EA-E063-4704A8C0BF7D","144922","2025-04-10","EC3V 3NL","O","N","L","THIRD FLOOR","4 - 6","ROYAL EXCHANGE BUILDINGS","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/4C1B673F-DE0F-D8EA-E063-4704A8C0BF7D/current"
"44F406B7-2173-1095-E063-4704A8C048D4","10000","2024-12-20","EC3V 3PD","O","N","L","","54 - 55","CORNHILL","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B7-2173-1095-E063-4704A8C048D4/current"
"7011B10A-383D-8ED6-E053-6B04A8C075C1","1560698","2018-05-25","EC3V 3PD","O","N","F","","56 - 57","CORNHILL","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/7011B10A-383D-8ED6-E053-6B04A8C075C1/current"
"1061746E-DBF7-3C34-E063-4804A8C0F9E7","3000000","2023-06-29","EC3V 3PD","O","N","F","","CORNHILL HOUSE, 59 - 60","CORNHILL","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-DBF7-3C34-E063-4804A8C0F9E7/current"
"BA558B33-8081-76EF-E053-6B04A8C0B4B7","585000","2020-11-20","EC3V 3QQ","F","N","L","FLAT 2","THE POWERHOUSE, 74","CORNHILL","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B33-8081-76EF-E053-6B04A8C0B4B7/current"
"47844C80-BBC1-8986-E050-A8C063056488","28000000","2016-12-21","EC3V 3QQ","O","N","F","","75 - 77","CORNHILL","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/47844C80-BBC1-8986-E050-A8C063056488/current"
"3E0330F0-B9C1-8D89-E050-A8C062052140","32000000","2016-09-12","EC3V 3QT","O","N","F","","62 - 64","CORNHILL","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/3E0330F0-B9C1-8D89-E050-A8C062052140/current"
"79A74E22-9BE7-1289-E053-6B04A8C01627","44575486","2018-10-02","EC3V 3RA","O","N","L","","2","ROYAL EXCHANGE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/79A74E22-9BE7-1289-E053-6B04A8C01627/current"
"369DFB16-87CA-3A19-E050-A8C0620518C6","20584632","2016-05-09","EC3V 3SG","O","N","F","","32","CORNHILL","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/369DFB16-87CA-3A19-E050-A8C0620518C6/current"
"5376B386-3CBD-34C1-E053-6B04A8C09FF6","144000","2017-03-27","EC3V 4PT","O","N","L","","UNIT 2, 122","LEADENHALL STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/5376B386-3CBD-34C1-E053-6B04A8C09FF6/current"
"2131FCF6-BEC8-86E8-E063-4804A8C0372B","185507","2023-03-14","EC3V 4QT","O","N","L","","145","LEADENHALL STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/2131FCF6-BEC8-86E8-E063-4804A8C0372B/current"
"9DBAD222-8902-6EB3-E053-6B04A8C0F257","356152","2020-01-07","EC3V 4QT","O","N","L","","145 - 146","LEADENHALL STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD222-8902-6EB3-E053-6B04A8C0F257/current"
"9DBAD222-8907-6EB3-E053-6B04A8C0F257","351932","2020-01-07","EC3V 4QT","O","N","L","","145 - 146","LEADENHALL STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD222-8907-6EB3-E053-6B04A8C0F257/current"
"9DBAD222-890E-6EB3-E053-6B04A8C0F257","266590","2020-01-07","EC3V 4QT","O","N","L","","145 - 146","LEADENHALL STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD222-890E-6EB3-E053-6B04A8C0F257/current"
"50F18103-CBCC-9FD5-E050-A8C063054923","725000","2017-05-08","EC3V 4QT","O","N","L","","147","LEADENHALL STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/50F18103-CBCC-9FD5-E050-A8C063054923/current"
"5F54B81E-2BFB-2B45-E053-6B04A8C01FB0","34500000","2017-10-05","EC3V 4TE","O","N","F","","150","LEADENHALL STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/5F54B81E-2BFB-2B45-E053-6B04A8C01FB0/current"
"A71375FE-07EF-7576-E053-6C04A8C0462F","1300000","2020-03-11","EC3V 9BJ","F","N","F","","3","LOMBARD COURT","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/A71375FE-07EF-7576-E053-6C04A8C0462F/current"
"B32EBB14-3408-3C99-E053-6C04A8C09CA1","76500000","2020-09-08","EC3V 9BQ","O","N","L","","32","LOMBARD STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/B32EBB14-3408-3C99-E053-6C04A8C09CA1/current"
"4E75C29E-2F0F-8922-E063-4804A8C094D0","5200000","2025-02-03","EC3V 9BS","O","N","F","","38","LOMBARD STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/4E75C29E-2F0F-8922-E063-4804A8C094D0/current"
"666758D7-AB48-3363-E053-6B04A8C0D74E","22198937","2018-02-01","EC3V 9DF","O","N","F","","ST. MICHAELS HOUSE, 1","GEORGE YARD","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/666758D7-AB48-3363-E053-6B04A8C0D74E/current"
"402A3A66-ABF8-A7DF-E063-4804A8C0B80D","87246","2024-12-06","EC3V 9DF","O","N","L","GROUND AND LOWER GROUND FLOORS","1","GEORGE YARD","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-ABF8-A7DF-E063-4804A8C0B80D/current"
"38EDC0C3-AE6B-0F63-E063-4704A8C00424","18650000","2024-07-10","EC3V 9DJ","O","N","F","","THE ANNEX, 7","BIRCHIN LANE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/38EDC0C3-AE6B-0F63-E063-4704A8C00424/current"
"6DA0844A-A3BD-30F2-E053-6B04A8C05F3B","47000","2018-05-09","EC3V 9DL","O","N","L","","1","CASTLE COURT","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/6DA0844A-A3BD-30F2-E053-6B04A8C05F3B/current"
"453D27A3-D86B-EF91-E050-A8C0630574D7","3150000","2016-12-08","EC3V 9DS","O","N","F","","ST. MICHAELS RECTORY","ST MICHAELS ALLEY","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/453D27A3-D86B-EF91-E050-A8C0630574D7/current"
"C3C3F9B6-B4AE-362B-E053-6B04A8C03ACC","1500000","2021-02-17","EC3V 9DS","D","N","F","","3","ST MICHAELS ALLEY","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B6-B4AE-362B-E053-6B04A8C03ACC/current"
"6DA0844A-A355-30F2-E053-6B04A8C05F3B","40700000","2018-05-21","EC3V 9EA","O","N","F","","60","LOMBARD STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/6DA0844A-A355-30F2-E053-6B04A8C05F3B/current"
"4E75C29D-FB0F-8922-E063-4804A8C094D0","156042","2025-06-25","EC3V 9JU","O","N","L","FIFTH FLOOR WEST","1 - 6","LOMBARD STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/4E75C29D-FB0F-8922-E063-4804A8C094D0/current"
"79A74E22-7CEC-1289-E053-6B04A8C01627","1299954","2018-09-28","EC3V 9LJ","O","N","L","EIGHTH FLOOR","67","LOMBARD STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/79A74E22-7CEC-1289-E053-6B04A8C01627/current"
"3DCCB7CA-C569-5B9D-E063-4704A8C0331E","24900000","2024-10-09","EC3V 9LJ","O","N","F","","68","LOMBARD STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-C569-5B9D-E063-4704A8C0331E/current"
"47844C80-BB87-8986-E050-A8C063056488","33000000","2016-12-22","EC3V 9LJ","O","N","F","","68","LOMBARD STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/47844C80-BB87-8986-E050-A8C063056488/current"
"DBA933FA-5BD5-669D-E053-6B04A8C0AD56","310000","2021-10-01","EC4A 1AB","O","N","L","THIRD FLOOR SOUTH","CHANCERY EXCHANGE, 10","FURNIVAL STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933FA-5BD5-669D-E053-6B04A8C0AD56/current"
"47844C80-BBF8-8986-E050-A8C063056488","69000000","2016-12-20","EC4A 1AN","O","N","L","","3 - 4","NEW FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/47844C80-BBF8-8986-E050-A8C063056488/current"
"582D0636-8631-8F22-E053-6C04A8C01BAC","1588180","2017-07-21","EC4A 1BF","F","N","L","APARTMENT 57","ST DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/582D0636-8631-8F22-E053-6C04A8C01BAC/current"
"F5E8B080-D193-3A13-E053-6C04A8C060B7","710000","2023-01-20","EC4A 1BF","F","N","L","APARTMENT 16","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B080-D193-3A13-E053-6C04A8C060B7/current"
"2FD36065-21C4-4BF8-E050-A8C0620562B1","990000","2016-02-25","EC4A 1BF","F","N","L","APARTMENT 24","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2FD36065-21C4-4BF8-E050-A8C0620562B1/current"
"7011B108-FE6F-8ED6-E053-6B04A8C075C1","720000","2018-06-04","EC4A 1BF","F","N","L","APARTMENT 25","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7011B108-FE6F-8ED6-E053-6B04A8C075C1/current"
"49E87C31-84F6-591C-E063-4704A8C00C31","725000","2026-01-09","EC4A 1BF","F","N","L","APARTMENT 29","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/49E87C31-84F6-591C-E063-4704A8C00C31/current"
"75050A84-A854-9A88-E053-6B04A8C02390","1050000","2018-07-31","EC4A 1BF","F","N","L","APARTMENT 34","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/75050A84-A854-9A88-E053-6B04A8C02390/current"
"E073986A-BD9B-2134-E053-6C04A8C0233B","1085000","2022-05-10","EC4A 1BF","F","N","L","APARTMENT 37","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E073986A-BD9B-2134-E053-6C04A8C0233B/current"
"50D10B83-B2C4-B8D0-E063-4704A8C08D98","605000","2026-03-02","EC4A 1BF","F","N","L","APARTMENT 41","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/50D10B83-B2C4-B8D0-E063-4704A8C08D98/current"
"E53EDD2D-479F-83EC-E053-6B04A8C03A59","830000","2021-07-02","EC4A 1BF","F","N","L","APARTMENT 58","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2D-479F-83EC-E053-6B04A8C03A59/current"
"237B17FD-9316-22AC-E063-4804A8C0EA3A","650000","2024-09-13","EC4A 1BF","F","N","L","APARTMENT 64","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FD-9316-22AC-E063-4804A8C0EA3A/current"
"3B7E0B8F-6FBC-EA99-E050-A8C062057E77","850000","2016-05-03","EC4A 1BF","F","N","L","APARTMENT 65","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B7E0B8F-6FBC-EA99-E050-A8C062057E77/current"
"7C2D06FF-9F20-4963-E053-6B04A8C07B97","2150000","2018-10-10","EC4A 1BF","F","N","L","APARTMENT 68","ST. DUNSTANS HOUSE, 133 - 137","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/7C2D06FF-9F20-4963-E053-6B04A8C07B97/current"
"68FEB20C-5D56-38DA-E053-6C04A8C051AE","140000","2017-12-01","EC4A 1BR","O","N","L","","5 - 11","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/68FEB20C-5D56-38DA-E053-6C04A8C051AE/current"
"7011B10A-1E3A-8ED6-E053-6B04A8C075C1","60000","2018-06-15","EC4A 1BT","O","N","L","","140","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/7011B10A-1E3A-8ED6-E053-6B04A8C075C1/current"
"5CF9903B-77BC-7F13-E053-6C04A8C074B1","405000","2017-03-17","EC4A 1BX","F","N","L","FLAT 101","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/5CF9903B-77BC-7F13-E053-6C04A8C074B1/current"
"1A0C5C63-0394-7CBE-E063-4804A8C06C96","500000","2022-08-18","EC4A 1BX","F","N","L","FLAT 118","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-0394-7CBE-E063-4804A8C06C96/current"
"F5E8B080-D4B2-3A13-E053-6C04A8C060B7","500000","2022-12-16","EC4A 1BX","F","N","L","FLAT 119","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B080-D4B2-3A13-E053-6C04A8C060B7/current"
"12A8BAB5-D844-2125-E063-4804A8C08CC1","490000","2023-11-13","EC4A 1BX","F","N","L","FLAT 70","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB5-D844-2125-E063-4804A8C08CC1/current"
"E2D14905-CC63-4C2D-E053-6B04A8C0422B","485000","2022-05-12","EC4A 1BX","F","N","L","FLAT 77","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14905-CC63-4C2D-E053-6B04A8C0422B/current"
"453D27A3-4F3C-EF91-E050-A8C0630574D7","550000","2016-11-04","EC4A 1BX","F","N","L","FLAT 85","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/453D27A3-4F3C-EF91-E050-A8C0630574D7/current"
"965B6D91-ACB0-95E4-E053-6C04A8C07729","415000","2019-09-10","EC4A 1BX","F","N","L","FLAT 87","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-ACB0-95E4-E053-6C04A8C07729/current"
"402A3A66-26A4-A7DF-E063-4804A8C0B80D","500000","2025-08-22","EC4A 1BX","F","N","L","FLAT 89","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-26A4-A7DF-E063-4804A8C0B80D/current"
"EA3278AA-3E02-2676-E053-6B04A8C015F8","575000","2022-09-02","EC4A 1BX","F","N","L","FLAT 89","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278AA-3E02-2676-E053-6B04A8C015F8/current"
"045A1898-4529-9A24-E063-4804A8C048EA","452000","2023-04-05","EC4A 1BX","F","N","L","FLAT 97","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-4529-9A24-E063-4804A8C048EA/current"
"F87E72F9-3918-176C-E053-6B04A8C0D2BE","575000","2022-12-16","EC4A 1BX","F","N","L","FLAT 99","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-3918-176C-E053-6B04A8C0D2BE/current"
"CB0035E6-0AB0-58AE-E053-6B04A8C091AF","475000","2021-03-30","EC4A 1BX","F","N","L","FLAT 99","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CB0035E6-0AB0-58AE-E053-6B04A8C091AF/current"
"5F54B81E-2CB4-2B45-E053-6B04A8C01FB0","470000","2017-10-19","EC4A 1BY","F","N","L","FLAT 124","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/5F54B81E-2CB4-2B45-E053-6B04A8C01FB0/current"
"79A74E22-7CC3-1289-E053-6B04A8C01627","478000","2018-04-05","EC4A 1BY","F","N","L","FLAT 132","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/79A74E22-7CC3-1289-E053-6B04A8C01627/current"
"A96E4ACB-CE06-9205-E053-6C04A8C0DA09","470000","2020-04-30","EC4A 1BY","F","N","L","FLAT 141","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACB-CE06-9205-E053-6C04A8C0DA09/current"
"1C3E72FE-E917-F410-E063-4804A8C0DFA6","475000","2024-06-14","EC4A 1BY","F","N","L","FLAT 145","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-E917-F410-E063-4804A8C0DFA6/current"
"045A1898-4245-9A24-E063-4804A8C048EA","930000","2023-07-13","EC4A 1BY","F","N","L","FLAT 148","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-4245-9A24-E063-4804A8C048EA/current"
"87E1551E-68DE-6405-E053-6C04A8C0B2EE","450000","2019-04-04","EC4A 1BY","F","N","L","FLAT 157","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-68DE-6405-E053-6C04A8C0B2EE/current"
"3DCCB7C9-959D-5B9D-E063-4704A8C0331E","770000","2025-03-31","EC4A 1BY","F","N","L","FLAT 168","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7C9-959D-5B9D-E063-4704A8C0331E/current"
"045A1898-D653-9A24-E063-4804A8C048EA","570000","2023-07-25","EC4A 1BY","F","N","L","FLAT 179","CLIFFORD'S INN","FETTER LANE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-D653-9A24-E063-4804A8C048EA/current"
"93E6821F-3609-40FD-E053-6B04A8C0C1DF","93200000","2019-03-12","EC4A 1DR","O","N","F","","11","NORWICH STREET","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821F-3609-40FD-E053-6B04A8C0C1DF/current"
"93E6821D-E579-40FD-E053-6B04A8C0C1DF","865000","2019-08-09","EC4A 1DT","F","N","L","APARTMENT 1","5","BREAMS BUILDINGS","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821D-E579-40FD-E053-6B04A8C0C1DF/current"
"237B17FD-9296-22AC-E063-4804A8C0EA3A","580000","2024-03-22","EC4A 1DT","F","N","L","APARTMENT 8","5","BREAMS BUILDINGS","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/237B17FD-9296-22AC-E063-4804A8C0EA3A/current"
"4C1B673F-FF79-D8EA-E063-4704A8C0BF7D","3560000","2025-09-09","EC4A 1DT","O","N","F","","7 - 9","BREAMS BUILDINGS","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/4C1B673F-FF79-D8EA-E063-4704A8C0BF7D/current"
"DBA933F8-E733-669D-E053-6B04A8C0AD56","1300000","2021-12-21","EC4A 1DT","F","N","L","FLAT 2A","11 - 13","BREAMS BUILDINGS","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933F8-E733-669D-E053-6B04A8C0AD56/current"
"FAC30766-CD3C-5E20-E053-4704A8C004EE","1032750","2021-06-29","EC4A 1DT","F","N","L","FLAT 2B","11 - 13","BREAMS BUILDINGS","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30766-CD3C-5E20-E053-4704A8C004EE/current"
"3DCCB7CA-A455-5B9D-E063-4704A8C0331E","565000","2025-08-15","EC4A 1DT","F","N","L","FLAT 7","11 - 13","BREAMS BUILDINGS","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/3DCCB7CA-A455-5B9D-E063-4704A8C0331E/current"
"8F1B26BD-44FA-53DB-E053-6C04A8C03649","625000","2019-07-02","EC4A 1DT","F","N","L","FLAT 7","11 - 13","BREAMS BUILDINGS","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-44FA-53DB-E053-6C04A8C03649/current"
